rank,candidate_id,caller_symbol,source_module,source_file,source_line,callee_symbol,callsite_family,function_status,candidate_level_proof,ready_to_reopen_domain,source_patch_authorized,blocker_class
151,de919274685f,CreateMonoScreen,SPEC_PSXPC,SPEC_PSXPC/3D_OBJ.C,16,GPU_SyncBothScreens,gpu-display-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
152,de919274685f,CreateMonoScreen,SPEC_PSXPC,SPEC_PSXPC/3D_OBJ.C,24,MakeMono,gpu-display-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
153,de919274685f,CreateMonoScreen,SPEC_PSXPC,SPEC_PSXPC/3D_OBJ.C,34,MakeMono,gpu-display-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
154,de919274685f,CreateMonoScreen,SPEC_PSXPC,SPEC_PSXPC/3D_OBJ.C,39,S_LongMemCpy,gpu-display-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
155,de919274685f,CreateMonoScreen,SPEC_PSXPC,SPEC_PSXPC/3D_OBJ.C,40,S_LongMemCpy,gpu-display-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
156,de919274685f,GPU_FlipNoIdle,SPEC_PSXPC,SPEC_PSXPC/GPU.C,78,ProfileRGB,gpu-display-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
157,de919274685f,GPU_FlipNoIdle,SPEC_PSXPC,SPEC_PSXPC/GPU.C,79,ProfileAddOT,gpu-display-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
158,de919274685f,GPU_FlipNoIdle,SPEC_PSXPC,SPEC_PSXPC/GPU.C,86,ProfileAddDrawOT,gpu-display-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
159,de919274685f,GPU_FlipNoIdle,SPEC_PSXPC,SPEC_PSXPC/GPU.C,110,ProfileStartCount,gpu-display-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
160,de919274685f,LOAD_Start,SPEC_PSXPC,SPEC_PSXPC/LOAD_LEV.C,324,GPU_UseOrderingTables,gpu-display-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
161,de919274685f,LOAD_Start,SPEC_PSXPC,SPEC_PSXPC/LOAD_LEV.C,335,game_malloc,level-load-service-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
162,de919274685f,LOAD_Start,SPEC_PSXPC,SPEC_PSXPC/LOAD_LEV.C,340,fopen,level-load-service-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
163,de919274685f,LOAD_Start,SPEC_PSXPC,SPEC_PSXPC/LOAD_LEV.C,341,FILE_Read,level-load-service-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
164,de919274685f,LOAD_Start,SPEC_PSXPC,SPEC_PSXPC/LOAD_LEV.C,342,fclose,level-load-service-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
165,de919274685f,LOAD_Start,SPEC_PSXPC,SPEC_PSXPC/LOAD_LEV.C,347,DEL_CDFS_OpenFile,level-load-service-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
166,de919274685f,LOAD_Start,SPEC_PSXPC,SPEC_PSXPC/LOAD_LEV.C,351,DEL_CDFS_Read,level-load-service-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
167,de919274685f,LOAD_Start,SPEC_PSXPC,SPEC_PSXPC/LOAD_LEV.C,354,DEL_CDFS_OpenFile,level-load-service-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
168,de919274685f,LOAD_Start,SPEC_PSXPC,SPEC_PSXPC/LOAD_LEV.C,357,DEL_CDFS_Seek,level-load-service-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
169,de919274685f,LOAD_Start,SPEC_PSXPC,SPEC_PSXPC/LOAD_LEV.C,362,DEL_CDFS_Read,level-load-service-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
170,de919274685f,LOAD_Start,SPEC_PSXPC,SPEC_PSXPC/LOAD_LEV.C,397,game_free,level-load-service-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
171,de919274685f,LOAD_Start,SPEC_PSXPC,SPEC_PSXPC/LOAD_LEV.C,400,LOAD_DrawEnable,level-load-service-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
172,de919274685f,GPU_ClearVRAM,SPEC_PSXPC,SPEC_PSXPC/MISC.C,239,clear_a_rect,gpu-display-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
173,de919274685f,GPU_ClearVRAM,SPEC_PSXPC,SPEC_PSXPC/MISC.C,243,clear_a_rect,gpu-display-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
174,de919274685f,GPU_ClearVRAM,SPEC_PSXPC,SPEC_PSXPC/MISC.C,247,clear_a_rect,gpu-display-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
175,de919274685f,GPU_ClearVRAM,SPEC_PSXPC,SPEC_PSXPC/MISC.C,251,clear_a_rect,gpu-display-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
176,de919274685f,FMV_InitialiseVRAM,SPEC_PSXPC,SPEC_PSXPC/MOVIE.C,75,ClearImage,gpu-display-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
177,de919274685f,FMV_InitialiseVRAM,SPEC_PSXPC,SPEC_PSXPC/MOVIE.C,78,ClearImage,gpu-display-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
178,de919274685f,FMV_InitialiseVRAM,SPEC_PSXPC,SPEC_PSXPC/MOVIE.C,80,DrawSync,gpu-display-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
179,de919274685f,main,SPEC_PSXPC,SPEC_PSXPC/PSXPCMAIN.C,41,SPU_Init,audio-sound-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
180,de919274685f,main,SPEC_PSXPC,SPEC_PSXPC/PSXPCMAIN.C,43,GPU_ClearVRAM,gpu-display-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
181,de919274685f,main,SPEC_PSXPC,SPEC_PSXPC/PSXPCMAIN.C,44,GPU_FlipToBuffer,gpu-display-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
182,de919274685f,main,SPEC_PSXPC,SPEC_PSXPC/PSXPCMAIN.C,46,InitNewCDSystem,platform-lifecycle-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
183,de919274685f,main,SPEC_PSXPC,SPEC_PSXPC/PSXPCMAIN.C,49,CDDA_SetMasterVolume,audio-sound-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
184,de919274685f,main,SPEC_PSXPC,SPEC_PSXPC/PSXPCMAIN.C,51,CDDA_SetMasterVolume,audio-sound-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
185,de919274685f,main,SPEC_PSXPC,SPEC_PSXPC/PSXPCMAIN.C,54,GPU_UseOrderingTables,gpu-display-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
186,de919274685f,main,SPEC_PSXPC,SPEC_PSXPC/PSXPCMAIN.C,55,GPU_UsePolygonBuffers,gpu-display-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
187,de919274685f,main,SPEC_PSXPC,SPEC_PSXPC/PSXPCMAIN.C,56,GPU_GetScreenPosition,gpu-display-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
188,de919274685f,main,SPEC_PSXPC,SPEC_PSXPC/PSXPCMAIN.C,59,ProfileInit,gpu-display-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
189,de919274685f,main,SPEC_PSXPC,SPEC_PSXPC/PSXPCMAIN.C,81,init_game_malloc,level-load-service-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
190,de919274685f,main,SPEC_PSXPC,SPEC_PSXPC/PSXPCMAIN.C,82,InitFont,text-ui-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
191,de919274685f,main,SPEC_PSXPC,SPEC_PSXPC/PSXPCMAIN.C,83,SOUND_Init,audio-sound-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
192,de919274685f,main,SPEC_PSXPC,SPEC_PSXPC/PSXPCMAIN.C,84,DoGameflow,platform-lifecycle-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
193,de919274685f,S_LoadLevelFile,SPEC_PSXPC,SPEC_PSXPC/ROOMLOAD.C,60,DEL_CDFS_OpenFile,level-load-service-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
194,de919274685f,S_LoadLevelFile,SPEC_PSXPC,SPEC_PSXPC/ROOMLOAD.C,65,init_game_malloc,level-load-service-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
195,de919274685f,S_LoadLevelFile,SPEC_PSXPC,SPEC_PSXPC/ROOMLOAD.C,67,LOAD_Start,level-load-service-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
196,de919274685f,S_LoadLevelFile,SPEC_PSXPC,SPEC_PSXPC/ROOMLOAD.C,73,DEL_CDFS_Read,level-load-service-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
197,de919274685f,S_LoadLevelFile,SPEC_PSXPC,SPEC_PSXPC/ROOMLOAD.C,75,FILE_Length,level-load-service-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
198,de919274685f,S_LoadLevelFile,SPEC_PSXPC,SPEC_PSXPC/ROOMLOAD.C,76,fopen,level-load-service-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
199,de919274685f,S_LoadLevelFile,SPEC_PSXPC,SPEC_PSXPC/ROOMLOAD.C,77,FILE_Read,level-load-service-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
200,de919274685f,S_LoadLevelFile,SPEC_PSXPC,SPEC_PSXPC/ROOMLOAD.C,79,fclose,level-load-service-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
201,de919274685f,S_LoadLevelFile,SPEC_PSXPC,SPEC_PSXPC/ROOMLOAD.C,87,RelocateModule,level-load-service-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
202,de919274685f,S_LoadLevelFile,SPEC_PSXPC,SPEC_PSXPC/ROOMLOAD.C,93,LoadLevel,level-load-service-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
203,de919274685f,S_LoadLevelFile,SPEC_PSXPC,SPEC_PSXPC/ROOMLOAD.C,96,strcpy,text-ui-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
204,de919274685f,S_LoadLevelFile,SPEC_PSXPC,SPEC_PSXPC/ROOMLOAD.C,97,strcat,text-ui-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
205,de919274685f,S_LoadLevelFile,SPEC_PSXPC,SPEC_PSXPC/ROOMLOAD.C,99,FILE_Length,level-load-service-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
206,de919274685f,S_LoadLevelFile,SPEC_PSXPC,SPEC_PSXPC/ROOMLOAD.C,101,fopen,level-load-service-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
207,de919274685f,S_LoadLevelFile,SPEC_PSXPC,SPEC_PSXPC/ROOMLOAD.C,106,LoadLevel,level-load-service-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
208,de919274685f,S_LoadLevelFile,SPEC_PSXPC,SPEC_PSXPC/ROOMLOAD.C,112,LOAD_Stop,level-load-service-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
209,de919274685f,CreateMonoScreen,SPEC_PSXPC_N,SPEC_PSXPC_N/3D_OBJ.C,16,GPU_SyncBothScreens,gpu-display-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
210,de919274685f,CreateMonoScreen,SPEC_PSXPC_N,SPEC_PSXPC_N/3D_OBJ.C,18,setRECT16,gpu-display-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
211,de919274685f,CreateMonoScreen,SPEC_PSXPC_N,SPEC_PSXPC_N/3D_OBJ.C,26,StoreImage,gpu-display-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
212,de919274685f,CreateMonoScreen,SPEC_PSXPC_N,SPEC_PSXPC_N/3D_OBJ.C,27,DrawSync,gpu-display-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
213,de919274685f,CreateMonoScreen,SPEC_PSXPC_N,SPEC_PSXPC_N/3D_OBJ.C,28,MakeMono,gpu-display-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
214,de919274685f,CreateMonoScreen,SPEC_PSXPC_N,SPEC_PSXPC_N/3D_OBJ.C,42,StoreImage,gpu-display-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
215,de919274685f,CreateMonoScreen,SPEC_PSXPC_N,SPEC_PSXPC_N/3D_OBJ.C,43,DrawSync,gpu-display-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
216,de919274685f,CreateMonoScreen,SPEC_PSXPC_N,SPEC_PSXPC_N/3D_OBJ.C,44,MakeMono,gpu-display-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
217,de919274685f,CreateMonoScreen,SPEC_PSXPC_N,SPEC_PSXPC_N/3D_OBJ.C,50,setRECT16,gpu-display-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
218,de919274685f,CreateMonoScreen,SPEC_PSXPC_N,SPEC_PSXPC_N/3D_OBJ.C,52,StoreImage,gpu-display-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
219,de919274685f,CreateMonoScreen,SPEC_PSXPC_N,SPEC_PSXPC_N/3D_OBJ.C,53,LoadImagePSX,gpu-display-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
220,de919274685f,CreateMonoScreen,SPEC_PSXPC_N,SPEC_PSXPC_N/3D_OBJ.C,57,StoreImage,gpu-display-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
221,de919274685f,CreateMonoScreen,SPEC_PSXPC_N,SPEC_PSXPC_N/3D_OBJ.C,58,LoadImagePSX,gpu-display-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
222,de919274685f,CreateMonoScreen,SPEC_PSXPC_N,SPEC_PSXPC_N/3D_OBJ.C,60,DrawSync,gpu-display-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
223,de919274685f,CreateMonoScreen,SPEC_PSXPC_N,SPEC_PSXPC_N/3D_OBJ.C,62,S_LongMemCpy,gpu-display-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
224,de919274685f,CreateMonoScreen,SPEC_PSXPC_N,SPEC_PSXPC_N/3D_OBJ.C,63,S_LongMemCpy,gpu-display-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
225,de919274685f,GPU_FlipNoIdle,SPEC_PSXPC_N,SPEC_PSXPC_N/GPU.C,87,ProfileRGB,gpu-display-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
226,de919274685f,GPU_FlipNoIdle,SPEC_PSXPC_N,SPEC_PSXPC_N/GPU.C,88,ProfileAddOT,gpu-display-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
227,de919274685f,GPU_FlipNoIdle,SPEC_PSXPC_N,SPEC_PSXPC_N/GPU.C,93,DrawSync,gpu-display-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
228,de919274685f,GPU_FlipNoIdle,SPEC_PSXPC_N,SPEC_PSXPC_N/GPU.C,98,ProfileAddDrawOT,gpu-display-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
229,de919274685f,GPU_FlipNoIdle,SPEC_PSXPC_N,SPEC_PSXPC_N/GPU.C,109,VSync,gpu-display-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
230,de919274685f,GPU_FlipNoIdle,SPEC_PSXPC_N,SPEC_PSXPC_N/GPU.C,116,VSync,gpu-display-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
231,de919274685f,GPU_FlipNoIdle,SPEC_PSXPC_N,SPEC_PSXPC_N/GPU.C,121,PutDispEnv,gpu-display-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
232,de919274685f,GPU_FlipNoIdle,SPEC_PSXPC_N,SPEC_PSXPC_N/GPU.C,124,DrawOTagEnv,gpu-display-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
233,de919274685f,GPU_FlipNoIdle,SPEC_PSXPC_N,SPEC_PSXPC_N/GPU.C,126,DrawOTagEnv,gpu-display-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
234,de919274685f,GPU_FlipNoIdle,SPEC_PSXPC_N,SPEC_PSXPC_N/GPU.C,130,ProfileStartCount,gpu-display-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
235,de919274685f,LOAD_Start,SPEC_PSXPC_N,SPEC_PSXPC_N/LOAD_LEV.C,329,DrawSync,gpu-display-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
236,de919274685f,LOAD_Start,SPEC_PSXPC_N,SPEC_PSXPC_N/LOAD_LEV.C,330,VSync,gpu-display-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
237,de919274685f,LOAD_Start,SPEC_PSXPC_N,SPEC_PSXPC_N/LOAD_LEV.C,332,GPU_UseOrderingTables,gpu-display-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
238,de919274685f,LOAD_Start,SPEC_PSXPC_N,SPEC_PSXPC_N/LOAD_LEV.C,340,PutDispEnv,gpu-display-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
239,de919274685f,LOAD_Start,SPEC_PSXPC_N,SPEC_PSXPC_N/LOAD_LEV.C,344,game_malloc,level-load-service-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
240,de919274685f,LOAD_Start,SPEC_PSXPC_N,SPEC_PSXPC_N/LOAD_LEV.C,349,PCopen,level-load-service-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
241,de919274685f,LOAD_Start,SPEC_PSXPC_N,SPEC_PSXPC_N/LOAD_LEV.C,350,FILE_Read,level-load-service-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
242,de919274685f,LOAD_Start,SPEC_PSXPC_N,SPEC_PSXPC_N/LOAD_LEV.C,351,PCclose,level-load-service-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
243,de919274685f,LOAD_Start,SPEC_PSXPC_N,SPEC_PSXPC_N/LOAD_LEV.C,356,DEL_CDFS_OpenFile,level-load-service-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
244,de919274685f,LOAD_Start,SPEC_PSXPC_N,SPEC_PSXPC_N/LOAD_LEV.C,360,DEL_CDFS_Read,level-load-service-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
245,de919274685f,LOAD_Start,SPEC_PSXPC_N,SPEC_PSXPC_N/LOAD_LEV.C,363,DEL_CDFS_OpenFile,level-load-service-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
246,de919274685f,LOAD_Start,SPEC_PSXPC_N,SPEC_PSXPC_N/LOAD_LEV.C,366,DEL_CDFS_Seek,level-load-service-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
247,de919274685f,LOAD_Start,SPEC_PSXPC_N,SPEC_PSXPC_N/LOAD_LEV.C,371,DEL_CDFS_Read,level-load-service-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
248,de919274685f,LOAD_Start,SPEC_PSXPC_N,SPEC_PSXPC_N/LOAD_LEV.C,382,LoadImagePSX,gpu-display-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
249,de919274685f,LOAD_Start,SPEC_PSXPC_N,SPEC_PSXPC_N/LOAD_LEV.C,383,DrawSync,gpu-display-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
250,de919274685f,LOAD_Start,SPEC_PSXPC_N,SPEC_PSXPC_N/LOAD_LEV.C,409,LoadImagePSX,gpu-display-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
251,de919274685f,LOAD_Start,SPEC_PSXPC_N,SPEC_PSXPC_N/LOAD_LEV.C,410,DrawSync,gpu-display-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
252,de919274685f,LOAD_Start,SPEC_PSXPC_N,SPEC_PSXPC_N/LOAD_LEV.C,411,game_free,level-load-service-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
253,de919274685f,LOAD_Start,SPEC_PSXPC_N,SPEC_PSXPC_N/LOAD_LEV.C,414,LOAD_DrawEnable,level-load-service-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
254,de919274685f,GPU_ClearVRAM,SPEC_PSXPC_N,SPEC_PSXPC_N/MISC.C,335,clear_a_rect,gpu-display-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
255,de919274685f,GPU_ClearVRAM,SPEC_PSXPC_N,SPEC_PSXPC_N/MISC.C,339,clear_a_rect,gpu-display-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
256,de919274685f,GPU_ClearVRAM,SPEC_PSXPC_N,SPEC_PSXPC_N/MISC.C,343,clear_a_rect,gpu-display-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
257,de919274685f,GPU_ClearVRAM,SPEC_PSXPC_N,SPEC_PSXPC_N/MISC.C,347,clear_a_rect,gpu-display-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
258,de919274685f,GPU_FlipToBuffer,SPEC_PSXPC_N,SPEC_PSXPC_N/MISC.C,400,DrawSync,gpu-display-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
259,de919274685f,GPU_FlipToBuffer,SPEC_PSXPC_N,SPEC_PSXPC_N/MISC.C,401,VSync,gpu-display-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
260,de919274685f,GPU_FlipToBuffer,SPEC_PSXPC_N,SPEC_PSXPC_N/MISC.C,405,PutDispEnv,gpu-display-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
261,de919274685f,GPU_FlipToBuffer,SPEC_PSXPC_N,SPEC_PSXPC_N/MISC.C,409,PutDispEnv,gpu-display-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
262,de919274685f,GPU_FlipToBuffer,SPEC_PSXPC_N,SPEC_PSXPC_N/MISC.C,414,PutDrawEnv,gpu-display-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
263,de919274685f,GPU_FlipToBuffer,SPEC_PSXPC_N,SPEC_PSXPC_N/MISC.C,418,PutDrawEnv,gpu-display-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
264,de919274685f,GPU_SyncBothScreens,SPEC_PSXPC_N,SPEC_PSXPC_N/MISC.C,378,Emulator_StoreFrameBuffer,platform-lifecycle-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
265,de919274685f,GPU_SyncBothScreens,SPEC_PSXPC_N,SPEC_PSXPC_N/MISC.C,380,DrawSync,gpu-display-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
266,de919274685f,GPU_SyncBothScreens,SPEC_PSXPC_N,SPEC_PSXPC_N/MISC.C,384,MoveImage,gpu-display-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
267,de919274685f,GPU_SyncBothScreens,SPEC_PSXPC_N,SPEC_PSXPC_N/MISC.C,389,MoveImage,gpu-display-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
268,de919274685f,GPU_SyncBothScreens,SPEC_PSXPC_N,SPEC_PSXPC_N/MISC.C,392,DrawSync,gpu-display-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
269,de919274685f,FMV_InitialiseVRAM,SPEC_PSXPC_N,SPEC_PSXPC_N/MOVIE.C,80,ClearImage,gpu-display-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
270,de919274685f,FMV_InitialiseVRAM,SPEC_PSXPC_N,SPEC_PSXPC_N/MOVIE.C,83,ClearImage,gpu-display-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
271,de919274685f,FMV_InitialiseVRAM,SPEC_PSXPC_N,SPEC_PSXPC_N/MOVIE.C,85,DrawSync,gpu-display-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
272,de919274685f,main,SPEC_PSXPC_N,SPEC_PSXPC_N/PSXMAIN.C,44,Emulator_Initialise,platform-lifecycle-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
273,de919274685f,main,SPEC_PSXPC_N,SPEC_PSXPC_N/PSXMAIN.C,45,SetSp,platform-lifecycle-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
274,de919274685f,main,SPEC_PSXPC_N,SPEC_PSXPC_N/PSXMAIN.C,46,ResetCallback,platform-lifecycle-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
275,de919274685f,main,SPEC_PSXPC_N,SPEC_PSXPC_N/PSXMAIN.C,48,SPU_Init,audio-sound-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
276,de919274685f,main,SPEC_PSXPC_N,SPEC_PSXPC_N/PSXMAIN.C,50,ResetGraph,gpu-display-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
277,de919274685f,main,SPEC_PSXPC_N,SPEC_PSXPC_N/PSXMAIN.C,51,SetGraphDebug,gpu-display-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
278,de919274685f,main,SPEC_PSXPC_N,SPEC_PSXPC_N/PSXMAIN.C,52,InitGeom,gpu-display-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
279,de919274685f,main,SPEC_PSXPC_N,SPEC_PSXPC_N/PSXMAIN.C,54,SetDefDrawEnv,gpu-display-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
280,de919274685f,main,SPEC_PSXPC_N,SPEC_PSXPC_N/PSXMAIN.C,55,SetDefDrawEnv,gpu-display-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
281,de919274685f,main,SPEC_PSXPC_N,SPEC_PSXPC_N/PSXMAIN.C,57,SetDefDispEnv,gpu-display-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
282,de919274685f,main,SPEC_PSXPC_N,SPEC_PSXPC_N/PSXMAIN.C,58,SetDefDispEnv,gpu-display-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
283,de919274685f,main,SPEC_PSXPC_N,SPEC_PSXPC_N/PSXMAIN.C,65,GPU_ClearVRAM,gpu-display-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
284,de919274685f,main,SPEC_PSXPC_N,SPEC_PSXPC_N/PSXMAIN.C,66,GPU_FlipToBuffer,gpu-display-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
285,de919274685f,main,SPEC_PSXPC_N,SPEC_PSXPC_N/PSXMAIN.C,68,SetDispMask,gpu-display-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
286,de919274685f,main,SPEC_PSXPC_N,SPEC_PSXPC_N/PSXMAIN.C,69,VSyncCallback,gpu-display-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
