rank,candidate_id,caller_symbol,source_module,source_file,source_line,callee_symbol,callsite_family,function_status,candidate_level_proof,ready_to_reopen_domain,source_patch_authorized,blocker_class
156,f457f2772655,InitNewCDSystem,SPEC_PSXPC,SPEC_PSXPC/CD.C,355,fclose,platform-file-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
157,f457f2772655,DEL_CDFS_Read,SPEC_PSXPC_N,SPEC_PSXPC_N/CD.C,473,DEL_ChangeCDMode,platform-cd-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
158,f457f2772655,DEL_CDFS_Read,SPEC_PSXPC_N,SPEC_PSXPC_N/CD.C,480,CdIntToPos,platform-cd-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
159,f457f2772655,DEL_CDFS_Read,SPEC_PSXPC_N,SPEC_PSXPC_N/CD.C,481,CdControlB,platform-cd-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
160,f457f2772655,DEL_CDFS_Read,SPEC_PSXPC_N,SPEC_PSXPC_N/CD.C,483,CdRead,platform-cd-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
161,f457f2772655,DEL_CDFS_Read,SPEC_PSXPC_N,SPEC_PSXPC_N/CD.C,486,CdReadSync,platform-cd-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
162,f457f2772655,DEL_CDFS_Read,SPEC_PSXPC_N,SPEC_PSXPC_N/CD.C,488,VSync,platform-cd-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
163,f457f2772655,DEL_CDFS_Read,SPEC_PSXPC_N,SPEC_PSXPC_N/CD.C,491,CdIntToPos,platform-cd-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
164,f457f2772655,DEL_CDFS_Read,SPEC_PSXPC_N,SPEC_PSXPC_N/CD.C,492,eprintf,platform-file-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
165,f457f2772655,DEL_CDFS_Read,SPEC_PSXPC_N,SPEC_PSXPC_N/CD.C,493,DECODE_BCD,platform-cd-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
166,f457f2772655,DEL_CDFS_Read,SPEC_PSXPC_N,SPEC_PSXPC_N/CD.C,494,DECODE_BCD,platform-cd-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
167,f457f2772655,DEL_CDFS_Read,SPEC_PSXPC_N,SPEC_PSXPC_N/CD.C,495,DECODE_BCD,platform-cd-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
168,f457f2772655,DEL_CDFS_Read,SPEC_PSXPC_N,SPEC_PSXPC_N/CD.C,506,CdIntToPos,platform-cd-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
169,f457f2772655,DEL_CDFS_Read,SPEC_PSXPC_N,SPEC_PSXPC_N/CD.C,507,CdControlB,platform-cd-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
170,f457f2772655,DEL_CDFS_Read,SPEC_PSXPC_N,SPEC_PSXPC_N/CD.C,508,CdRead,platform-cd-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
171,f457f2772655,DEL_CDFS_Read,SPEC_PSXPC_N,SPEC_PSXPC_N/CD.C,510,CdReadSync,platform-cd-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
172,f457f2772655,DEL_CDFS_Read,SPEC_PSXPC_N,SPEC_PSXPC_N/CD.C,512,VSync,platform-cd-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
173,f457f2772655,DEL_CDFS_Read,SPEC_PSXPC_N,SPEC_PSXPC_N/CD.C,515,memcpy,savegame-memory-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
174,f457f2772655,InitNewCDSystem,SPEC_PSXPC_N,SPEC_PSXPC_N/CD.C,363,DEL_ChangeCDMode,platform-cd-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
175,f457f2772655,InitNewCDSystem,SPEC_PSXPC_N,SPEC_PSXPC_N/CD.C,366,CdSearchFile,platform-cd-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
176,f457f2772655,InitNewCDSystem,SPEC_PSXPC_N,SPEC_PSXPC_N/CD.C,367,CdControlB,platform-cd-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
177,f457f2772655,InitNewCDSystem,SPEC_PSXPC_N,SPEC_PSXPC_N/CD.C,368,CdRead,platform-cd-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
178,f457f2772655,InitNewCDSystem,SPEC_PSXPC_N,SPEC_PSXPC_N/CD.C,370,CdReadSync,platform-cd-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
179,f457f2772655,InitNewCDSystem,SPEC_PSXPC_N,SPEC_PSXPC_N/CD.C,372,VSync,platform-cd-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
180,f457f2772655,InitNewCDSystem,SPEC_PSXPC_N,SPEC_PSXPC_N/CD.C,375,memcpy,savegame-memory-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
181,f457f2772655,InitNewCDSystem,SPEC_PSXPC_N,SPEC_PSXPC_N/CD.C,377,CdPosToInt,platform-cd-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
182,f457f2772655,InitNewCDSystem,SPEC_PSXPC_N,SPEC_PSXPC_N/CD.C,383,sprintf,platform-file-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
183,f457f2772655,InitNewCDSystem,SPEC_PSXPC_N,SPEC_PSXPC_N/CD.C,384,CdSearchFile,platform-cd-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
184,f457f2772655,InitNewCDSystem,SPEC_PSXPC_N,SPEC_PSXPC_N/CD.C,385,CdPosToInt,platform-cd-helper,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
185,f457f2772655,InitNewCDSystem,SPEC_PSXPC_N,SPEC_PSXPC_N/CD.C,395,address-derived-helper,address-derived-symbol-omitted,source-with-calls,no,no,no,source-backed-callsite-needs-readiness-gate
