proof_csv_file,row_number,normalized_class,blocker_fingerprint
docs/reverse/generated/re214-maths-render-support-proof-first-audit.csv,81,source-contract-and-non-raw-equivalence-missing,445d48855a347463
docs/reverse/generated/re214-maths-render-support-proof-first-audit.csv,82,source-contract-and-non-raw-equivalence-missing,445d48855a347463
docs/reverse/generated/re214-maths-render-support-proof-first-audit.csv,83,source-contract-and-non-raw-equivalence-missing,445d48855a347463
docs/reverse/generated/re214-maths-render-support-proof-first-audit.csv,84,source-contract-and-non-raw-equivalence-missing,445d48855a347463
docs/reverse/generated/re214-maths-render-support-proof-first-audit.csv,85,source-contract-and-non-raw-equivalence-missing,445d48855a347463
docs/reverse/generated/re214-maths-render-support-proof-first-audit.csv,86,source-contract-and-non-raw-equivalence-missing,445d48855a347463
docs/reverse/generated/re214-maths-render-support-proof-first-audit.csv,87,source-contract-and-non-raw-equivalence-missing,445d48855a347463
docs/reverse/generated/re214-maths-render-support-proof-first-audit.csv,88,source-contract-and-non-raw-equivalence-missing,445d48855a347463
docs/reverse/generated/re214-maths-render-support-proof-first-audit.csv,89,source-contract-and-non-raw-equivalence-missing,445d48855a347463
docs/reverse/generated/re214-maths-render-support-proof-first-audit.csv,90,source-contract-and-non-raw-equivalence-missing,445d48855a347463
docs/reverse/generated/re214-maths-render-support-proof-first-audit.csv,91,source-contract-and-non-raw-equivalence-missing,445d48855a347463
docs/reverse/generated/re214-maths-render-support-proof-first-audit.csv,92,source-contract-and-non-raw-equivalence-missing,445d48855a347463
docs/reverse/generated/re214-maths-render-support-proof-first-audit.csv,93,source-contract-and-non-raw-equivalence-missing,445d48855a347463
docs/reverse/generated/re222-traps-switches-doors-proof-first-audit.csv,2,source-contract-and-non-raw-equivalence-missing,74a03b90d0739e47
docs/reverse/generated/re222-traps-switches-doors-proof-first-audit.csv,3,source-contract-and-non-raw-equivalence-missing,74a03b90d0739e47
docs/reverse/generated/re222-traps-switches-doors-proof-first-audit.csv,4,source-contract-and-non-raw-equivalence-missing,74a03b90d0739e47
docs/reverse/generated/re222-traps-switches-doors-proof-first-audit.csv,5,source-contract-and-non-raw-equivalence-missing,74a03b90d0739e47
docs/reverse/generated/re222-traps-switches-doors-proof-first-audit.csv,6,source-contract-and-non-raw-equivalence-missing,74a03b90d0739e47
docs/reverse/generated/re222-traps-switches-doors-proof-first-audit.csv,7,source-contract-and-non-raw-equivalence-missing,74a03b90d0739e47
docs/reverse/generated/re222-traps-switches-doors-proof-first-audit.csv,8,source-contract-and-non-raw-equivalence-missing,74a03b90d0739e47
docs/reverse/generated/re222-traps-switches-doors-proof-first-audit.csv,9,source-contract-and-non-raw-equivalence-missing,74a03b90d0739e47
docs/reverse/generated/re222-traps-switches-doors-proof-first-audit.csv,10,source-contract-and-non-raw-equivalence-missing,74a03b90d0739e47
docs/reverse/generated/re222-traps-switches-doors-proof-first-audit.csv,11,source-contract-and-non-raw-equivalence-missing,74a03b90d0739e47
docs/reverse/generated/re222-traps-switches-doors-proof-first-audit.csv,12,source-contract-and-non-raw-equivalence-missing,74a03b90d0739e47
docs/reverse/generated/re222-traps-switches-doors-proof-first-audit.csv,13,source-contract-and-non-raw-equivalence-missing,74a03b90d0739e47
docs/reverse/generated/re222-traps-switches-doors-proof-first-audit.csv,14,source-contract-and-non-raw-equivalence-missing,74a03b90d0739e47
docs/reverse/generated/re222-traps-switches-doors-proof-first-audit.csv,15,source-contract-and-non-raw-equivalence-missing,74a03b90d0739e47
docs/reverse/generated/re222-traps-switches-doors-proof-first-audit.csv,16,source-contract-and-non-raw-equivalence-missing,74a03b90d0739e47
docs/reverse/generated/re222-traps-switches-doors-proof-first-audit.csv,17,source-contract-and-non-raw-equivalence-missing,74a03b90d0739e47
docs/reverse/generated/re222-traps-switches-doors-proof-first-audit.csv,18,source-contract-and-non-raw-equivalence-missing,74a03b90d0739e47
docs/reverse/generated/re222-traps-switches-doors-proof-first-audit.csv,19,source-contract-and-non-raw-equivalence-missing,74a03b90d0739e47
docs/reverse/generated/re222-traps-switches-doors-proof-first-audit.csv,20,source-contract-and-non-raw-equivalence-missing,74a03b90d0739e47
docs/reverse/generated/re222-traps-switches-doors-proof-first-audit.csv,21,source-contract-and-non-raw-equivalence-missing,74a03b90d0739e47
docs/reverse/generated/re229-module-spec-psxpc-proof-first-audit.csv,2,source-contract-and-non-raw-equivalence-missing,0f4aca34cc949bf3
docs/reverse/generated/re229-module-spec-psxpc-proof-first-audit.csv,3,source-contract-and-non-raw-equivalence-missing,0f4aca34cc949bf3
docs/reverse/generated/re229-module-spec-psxpc-proof-first-audit.csv,4,source-contract-and-non-raw-equivalence-missing,0f4aca34cc949bf3
docs/reverse/generated/re229-module-spec-psxpc-proof-first-audit.csv,5,source-contract-and-non-raw-equivalence-missing,0f4aca34cc949bf3
docs/reverse/generated/re229-module-spec-psxpc-proof-first-audit.csv,6,source-contract-and-non-raw-equivalence-missing,0f4aca34cc949bf3
docs/reverse/generated/re229-module-spec-psxpc-proof-first-audit.csv,7,source-contract-and-non-raw-equivalence-missing,0f4aca34cc949bf3
docs/reverse/generated/re229-module-spec-psxpc-proof-first-audit.csv,8,source-contract-and-non-raw-equivalence-missing,0f4aca34cc949bf3
docs/reverse/generated/re229-module-spec-psxpc-proof-first-audit.csv,9,source-contract-and-non-raw-equivalence-missing,0f4aca34cc949bf3
docs/reverse/generated/re229-module-spec-psxpc-proof-first-audit.csv,10,source-contract-and-non-raw-equivalence-missing,0f4aca34cc949bf3
docs/reverse/generated/re229-module-spec-psxpc-proof-first-audit.csv,11,source-contract-and-non-raw-equivalence-missing,0f4aca34cc949bf3
docs/reverse/generated/re229-module-spec-psxpc-proof-first-audit.csv,12,source-contract-and-non-raw-equivalence-missing,0f4aca34cc949bf3
docs/reverse/generated/re229-module-spec-psxpc-proof-first-audit.csv,13,source-contract-and-non-raw-equivalence-missing,0f4aca34cc949bf3
docs/reverse/generated/re229-module-spec-psxpc-proof-first-audit.csv,14,source-contract-and-non-raw-equivalence-missing,0f4aca34cc949bf3
docs/reverse/generated/re229-module-spec-psxpc-proof-first-audit.csv,15,source-contract-and-non-raw-equivalence-missing,0f4aca34cc949bf3
docs/reverse/generated/re229-module-spec-psxpc-proof-first-audit.csv,16,source-contract-and-non-raw-equivalence-missing,0f4aca34cc949bf3
docs/reverse/generated/re229-module-spec-psxpc-proof-first-audit.csv,17,source-contract-and-non-raw-equivalence-missing,0f4aca34cc949bf3
docs/reverse/generated/re229-module-spec-psxpc-proof-first-audit.csv,18,source-contract-and-non-raw-equivalence-missing,0f4aca34cc949bf3
docs/reverse/generated/re229-module-spec-psxpc-proof-first-audit.csv,19,source-contract-and-non-raw-equivalence-missing,0f4aca34cc949bf3
docs/reverse/generated/re229-module-spec-psxpc-proof-first-audit.csv,20,source-contract-and-non-raw-equivalence-missing,0f4aca34cc949bf3
docs/reverse/generated/re229-module-spec-psxpc-proof-first-audit.csv,21,source-contract-and-non-raw-equivalence-missing,0f4aca34cc949bf3
docs/reverse/generated/re229-module-spec-psxpc-proof-first-audit.csv,22,source-contract-and-non-raw-equivalence-missing,0f4aca34cc949bf3
docs/reverse/generated/re229-module-spec-psxpc-proof-first-audit.csv,23,source-contract-and-non-raw-equivalence-missing,0f4aca34cc949bf3
docs/reverse/generated/re229-module-spec-psxpc-proof-first-audit.csv,24,source-contract-and-non-raw-equivalence-missing,0f4aca34cc949bf3
docs/reverse/generated/re229-module-spec-psxpc-proof-first-audit.csv,25,source-contract-and-non-raw-equivalence-missing,0f4aca34cc949bf3
docs/reverse/generated/re229-module-spec-psxpc-proof-first-audit.csv,26,source-contract-and-non-raw-equivalence-missing,0f4aca34cc949bf3
docs/reverse/generated/re229-module-spec-psxpc-proof-first-audit.csv,27,source-contract-and-non-raw-equivalence-missing,0f4aca34cc949bf3
docs/reverse/generated/re229-module-spec-psxpc-proof-first-audit.csv,28,source-contract-and-non-raw-equivalence-missing,0f4aca34cc949bf3
docs/reverse/generated/re229-module-spec-psxpc-proof-first-audit.csv,29,source-contract-and-non-raw-equivalence-missing,0f4aca34cc949bf3
docs/reverse/generated/re237-module-spec-psx-proof-first-audit.csv,2,source-contract-and-non-raw-equivalence-missing,af728e4dde3c2ff0
docs/reverse/generated/re237-module-spec-psx-proof-first-audit.csv,3,source-contract-and-non-raw-equivalence-missing,af728e4dde3c2ff0
docs/reverse/generated/re237-module-spec-psx-proof-first-audit.csv,4,source-contract-and-non-raw-equivalence-missing,af728e4dde3c2ff0
docs/reverse/generated/re237-module-spec-psx-proof-first-audit.csv,5,source-contract-and-non-raw-equivalence-missing,af728e4dde3c2ff0
docs/reverse/generated/re237-module-spec-psx-proof-first-audit.csv,6,source-contract-and-non-raw-equivalence-missing,af728e4dde3c2ff0
docs/reverse/generated/re237-module-spec-psx-proof-first-audit.csv,7,source-contract-and-non-raw-equivalence-missing,af728e4dde3c2ff0
docs/reverse/generated/re237-module-spec-psx-proof-first-audit.csv,8,source-contract-and-non-raw-equivalence-missing,af728e4dde3c2ff0
docs/reverse/generated/re237-module-spec-psx-proof-first-audit.csv,9,source-contract-and-non-raw-equivalence-missing,af728e4dde3c2ff0
docs/reverse/generated/re237-module-spec-psx-proof-first-audit.csv,10,source-contract-and-non-raw-equivalence-missing,af728e4dde3c2ff0
docs/reverse/generated/re237-module-spec-psx-proof-first-audit.csv,11,source-contract-and-non-raw-equivalence-missing,af728e4dde3c2ff0
docs/reverse/generated/re237-module-spec-psx-proof-first-audit.csv,12,source-contract-and-non-raw-equivalence-missing,af728e4dde3c2ff0
docs/reverse/generated/re237-module-spec-psx-proof-first-audit.csv,13,source-contract-and-non-raw-equivalence-missing,af728e4dde3c2ff0
docs/reverse/generated/re245-lara-combat-proof-first-audit.csv,2,source-contract-and-non-raw-equivalence-missing,9c2023577b04cf5e
docs/reverse/generated/re245-lara-combat-proof-first-audit.csv,3,source-contract-and-non-raw-equivalence-missing,9c2023577b04cf5e
docs/reverse/generated/re245-lara-combat-proof-first-audit.csv,4,source-contract-and-non-raw-equivalence-missing,9c2023577b04cf5e
docs/reverse/generated/re245-lara-combat-proof-first-audit.csv,5,source-contract-and-non-raw-equivalence-missing,9c2023577b04cf5e
docs/reverse/generated/re245-lara-combat-proof-first-audit.csv,6,source-contract-and-non-raw-equivalence-missing,9c2023577b04cf5e
docs/reverse/generated/re245-lara-combat-proof-first-audit.csv,7,source-contract-and-non-raw-equivalence-missing,9c2023577b04cf5e
docs/reverse/generated/re245-lara-combat-proof-first-audit.csv,8,source-contract-and-non-raw-equivalence-missing,9c2023577b04cf5e
docs/reverse/generated/re253-inventory-proof-first-audit.csv,2,source-contract-and-non-raw-equivalence-missing,d5594a274aeb567d
docs/reverse/generated/re253-inventory-proof-first-audit.csv,3,source-contract-and-non-raw-equivalence-missing,d5594a274aeb567d
docs/reverse/generated/re253-inventory-proof-first-audit.csv,4,source-contract-and-non-raw-equivalence-missing,d5594a274aeb567d
docs/reverse/generated/re253-inventory-proof-first-audit.csv,5,source-contract-and-non-raw-equivalence-missing,d5594a274aeb567d
docs/reverse/generated/re253-inventory-proof-first-audit.csv,6,source-contract-and-non-raw-equivalence-missing,d5594a274aeb567d
docs/reverse/generated/re261-input-proof-first-audit.csv,2,proof-evidence-missing,613a9f7093276eca
docs/reverse/generated/re261-input-proof-first-audit.csv,3,proof-evidence-missing,613a9f7093276eca
docs/reverse/generated/re261-input-proof-first-audit.csv,4,proof-evidence-missing,613a9f7093276eca
docs/reverse/generated/re268-camera-proof-first-audit.csv,2,proof-evidence-missing,87fe926425e5695f
docs/reverse/generated/re268-camera-proof-first-audit.csv,3,proof-evidence-missing,87fe926425e5695f
docs/reverse/generated/re268-camera-proof-first-audit.csv,4,proof-evidence-missing,87fe926425e5695f
docs/reverse/generated/re268-camera-proof-first-audit.csv,5,proof-evidence-missing,87fe926425e5695f
docs/reverse/generated/re276-animation-items-proof-first-audit.csv,2,proof-evidence-missing,bc4102a1b23557aa
docs/reverse/generated/re276-animation-items-proof-first-audit.csv,3,proof-evidence-missing,bc4102a1b23557aa
docs/reverse/generated/re276-animation-items-proof-first-audit.csv,4,proof-evidence-missing,bc4102a1b23557aa
docs/reverse/generated/re276-animation-items-proof-first-audit.csv,5,proof-evidence-missing,bc4102a1b23557aa
docs/reverse/generated/re276-animation-items-proof-first-audit.csv,6,proof-evidence-missing,bc4102a1b23557aa
docs/reverse/generated/re276-animation-items-proof-first-audit.csv,7,proof-evidence-missing,bc4102a1b23557aa
docs/reverse/generated/re276-animation-items-proof-first-audit.csv,8,proof-evidence-missing,bc4102a1b23557aa
docs/reverse/generated/re276-animation-items-proof-first-audit.csv,9,proof-evidence-missing,bc4102a1b23557aa
docs/reverse/generated/re276-animation-items-proof-first-audit.csv,10,proof-evidence-missing,bc4102a1b23557aa
docs/reverse/generated/re276-animation-items-proof-first-audit.csv,11,proof-evidence-missing,bc4102a1b23557aa
docs/reverse/generated/re276-animation-items-proof-first-audit.csv,12,proof-evidence-missing,bc4102a1b23557aa
docs/reverse/generated/re276-animation-items-proof-first-audit.csv,13,proof-evidence-missing,bc4102a1b23557aa
docs/reverse/generated/re276-animation-items-proof-first-audit.csv,14,proof-evidence-missing,bc4102a1b23557aa
docs/reverse/generated/re276-animation-items-proof-first-audit.csv,15,proof-evidence-missing,bc4102a1b23557aa
docs/reverse/generated/re276-animation-items-proof-first-audit.csv,16,proof-evidence-missing,bc4102a1b23557aa
docs/reverse/generated/re276-animation-items-proof-first-audit.csv,17,proof-evidence-missing,bc4102a1b23557aa
docs/reverse/generated/re276-animation-items-proof-first-audit.csv,18,proof-evidence-missing,bc4102a1b23557aa
docs/reverse/generated/re276-animation-items-proof-first-audit.csv,19,proof-evidence-missing,bc4102a1b23557aa
docs/reverse/generated/re276-animation-items-proof-first-audit.csv,20,proof-evidence-missing,bc4102a1b23557aa
docs/reverse/generated/re276-animation-items-proof-first-audit.csv,21,proof-evidence-missing,bc4102a1b23557aa
docs/reverse/generated/re276-animation-items-proof-first-audit.csv,22,proof-evidence-missing,bc4102a1b23557aa
docs/reverse/generated/re276-animation-items-proof-first-audit.csv,23,proof-evidence-missing,bc4102a1b23557aa
docs/reverse/generated/re276-animation-items-proof-first-audit.csv,24,proof-evidence-missing,bc4102a1b23557aa
docs/reverse/generated/re276-animation-items-proof-first-audit.csv,25,proof-evidence-missing,bc4102a1b23557aa
docs/reverse/generated/re276-animation-items-proof-first-audit.csv,26,proof-evidence-missing,bc4102a1b23557aa
docs/reverse/generated/re276-animation-items-proof-first-audit.csv,27,proof-evidence-missing,bc4102a1b23557aa
docs/reverse/generated/re276-animation-items-proof-first-audit.csv,28,proof-evidence-missing,bc4102a1b23557aa
docs/reverse/generated/re276-animation-items-proof-first-audit.csv,29,proof-evidence-missing,bc4102a1b23557aa
docs/reverse/generated/re276-animation-items-proof-first-audit.csv,30,proof-evidence-missing,bc4102a1b23557aa
docs/reverse/generated/re276-animation-items-proof-first-audit.csv,31,proof-evidence-missing,bc4102a1b23557aa
docs/reverse/generated/re276-animation-items-proof-first-audit.csv,32,proof-evidence-missing,bc4102a1b23557aa
docs/reverse/generated/restoreleveldata-field-control-flow-proof.csv,2,generic-proof-audit-blocker,251cc49d8fab9043
docs/reverse/generated/restoreleveldata-field-control-flow-proof.csv,3,generic-proof-audit-blocker,251cc49d8fab9043
docs/reverse/generated/restoreleveldata-field-control-flow-proof.csv,4,generic-proof-audit-blocker,251cc49d8fab9043
docs/reverse/generated/restoreleveldata-field-control-flow-proof.csv,5,generic-proof-audit-blocker,251cc49d8fab9043
docs/reverse/generated/restoreleveldata-group5-item-flags-body-proof.csv,2,generic-proof-audit-blocker,251cc49d8fab9043
docs/reverse/generated/restoreleveldata-group5-item-flags-body-proof.csv,3,generic-proof-audit-blocker,251cc49d8fab9043
docs/reverse/generated/restoreleveldata-group5-item-flags-body-proof.csv,4,generic-proof-audit-blocker,251cc49d8fab9043
docs/reverse/generated/restoreleveldata-group5-item-flags-body-proof.csv,5,generic-proof-audit-blocker,251cc49d8fab9043
docs/reverse/generated/restoreleveldata-group5-payload-predicate-proof.csv,2,generic-proof-audit-blocker,251cc49d8fab9043
docs/reverse/generated/restoreleveldata-group5-payload-predicate-proof.csv,3,generic-proof-audit-blocker,251cc49d8fab9043
docs/reverse/generated/restoreleveldata-group5-payload-predicate-proof.csv,4,generic-proof-audit-blocker,251cc49d8fab9043
docs/reverse/generated/restoreleveldata-group5-payload-predicate-proof.csv,5,generic-proof-audit-blocker,251cc49d8fab9043
docs/reverse/generated/restoreleveldata-group5-payload-predicate-proof.csv,6,generic-proof-audit-blocker,251cc49d8fab9043
docs/reverse/generated/restoreleveldata-group8-layout-fanout-proof.csv,2,generic-proof-audit-blocker,251cc49d8fab9043
docs/reverse/generated/restoreleveldata-group8-layout-fanout-proof.csv,3,generic-proof-audit-blocker,251cc49d8fab9043
docs/reverse/generated/restoreleveldata-group8-layout-fanout-proof.csv,4,generic-proof-audit-blocker,251cc49d8fab9043
docs/reverse/generated/restoreleveldata-group8-layout-fanout-proof.csv,5,generic-proof-audit-blocker,251cc49d8fab9043
docs/reverse/generated/restoreleveldata-group8-layout-fanout-proof.csv,6,generic-proof-audit-blocker,251cc49d8fab9043
docs/reverse/generated/restoreleveldata-group8-layout-fanout-proof.csv,7,generic-proof-audit-blocker,251cc49d8fab9043
docs/reverse/generated/restoreleveldata-group8-layout-fanout-proof.csv,8,generic-proof-audit-blocker,251cc49d8fab9043
docs/reverse/generated/restoreleveldata-room-split-predicate-proof.csv,2,generic-proof-audit-blocker,251cc49d8fab9043
docs/reverse/generated/restoreleveldata-room-split-predicate-proof.csv,3,generic-proof-audit-blocker,251cc49d8fab9043
